"forms_assessment_id";"forms_number";"forms_status";"forms_template_name";"primary_record_number";"primary_record_name";"inventory_processing_activities_id";"inventory_processing_activities_name";"inventory_processing_activities_status";"forms_org_grupo_name";"description_org";"forms_name";"stage_name";"hybrid_category";"forms_uf";"assessment_risk_level_name";"inherent_risk_level_name";"tratamento_risco";"risco_inerente_numerico";"risco_residual_numerico";"mitigacao_risco";"forms_create_dt";"forms_updated_dt";"deadline";"end_date_year";"end_date_month";"end_date_day";"end_date";"worked_days";"flag_ropa_rat"
d94eca83-250b-4761-9bdd-e3fc010c346e;33250;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6845";Sebrae Delas;"595e5054-b178-4064-b349-3f04b87cfb11";Sebrae Delas;active;UAC;Unidade Atendimento ao Cliente;SEBRAE DELAS;NI;NI;SP;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2025-04-11T13:52:54.233+00:00";"2025-06-14T15:17:04.957Z";1900-01-01 00:00:00.000 -0306;2025;4;22;2025-04-22 14:20:07.997 -0300;0;RAT
ffef60ac-3340-4aca-b968-b1c16ae9093d;33251;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6921";campanhas de saúde;"5af6c6c9-d747-4844-a093-cd10149c0644";campanhas de saúde;active;UGP;Unidade Gestão de Pessoas;CAMPANHAS DE SAÚDE;NI;NI;SP;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2025-04-11T14:00:45.707+00:00";"2025-06-08T14:56:57.830Z";1900-01-01 00:00:00.000 -0306;2025;4;25;2025-04-25 14:28:20.117 -0300;0;RAT
"9340c7b2-469d-4de0-8170-970df1042718";28715;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6841";SilvIA;"7e1807e5-12f0-47e8-8a2f-05841e378638";SilvIA;active;UAC;Unidade Atendimento ao Cliente;SILVIA;NI;NI;SP;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2025-03-12T18:12:37.407+00:00";"2025-06-15T15:55:05.303Z";1900-01-01 00:00:00.000 -0306;2025;4;4;2025-04-04 16:42:30.597 -0300;0;RAT
cd2e829b-6d1f-4c15-ad86-78a8eeec7737;27981;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6690";Jogo CAPI;"1fd58c90-a8ad-40c6-b6f9-4f87db3b6423";Jogo CAPI;active;Inovação;Inovação;JOGO CAPI;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";NA;MEDIUM;MEDIUM;Riscos iguais;2;2;Riscos iguais;"2024-12-16T15:09:56.803+00:00";"2024-12-18T20:43:17.497Z";2024-12-20 00:00:00.000 -0300;2024;12;18;2024-12-18 17:43:17.470 -0300;2;RAT
"1fa23f4f-bac4-4a2e-9aca-d12f532b0ee2";15262;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"5742";Controladoria e Finanças | Societário;"2d845f91-246d-4666-8b87-77c68b031f80";Controladoria e Finanças | Societário;active;Un. de Finanças;Não informado;CONTROLADORIA E FINANÇAS | SOCIETÁRIO | COMPARTILHAMENTO DAS DEMONSTRAÇÕES CONTÁBEIS;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";GO;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2024-05-15T19:04:01.020+00:00";"2025-06-06T17:51:08.700Z";1900-01-01 00:00:00.000 -0306;2025;2;10;2025-02-10 14:28:42.297 -0300;270;ROPA
"9ee4e312-420f-49a4-9c38-bb279cbb8bf7";4460;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1624";Portal SEBRAE;"6e83855c-b9d1-4d2a-aaef-922666ab2b25";Portal SEBRAE;active;URC;Unidade de Relacionamento com Cliente;PORTAL SEBRAE;MONITORAMENTO;"1.1 Gestão do Relacionamento com o Cliente";NA;MEDIUM;HIGH;Risco residual menor;3;2;Risco residual menor que inerente;"2023-05-23T18:30:37.580+00:00";"2025-03-28T13:12:11.417Z";2023-06-30 00:00:00.000 -0300;2023;10;20;2023-10-20 12:53:00.407 -0300;149;ROPA
"2750fca9-bb47-495a-8c78-fdf61021f6ab";4450;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1611";SEBRAE Respostas;a677c1e0-d3b4-4cb5-b09d-a7d5342767cd;SEBRAE Respostas;active;UGS;Unidade de Gestão de Soluções;SEBRAE RESPOSTAS;MONITORAMENTO;"1.3 Gestão de Soluções";NA;MEDIUM;HIGH;Risco residual menor;3;2;Risco residual menor que inerente;"2023-05-23T18:19:58.067+00:00";"2025-03-28T13:11:47.797Z";2023-06-30 00:00:00.000 -0300;2023;10;20;2023-10-19 21:51:13.643 -0300;149;ROPA
b57f4e43-7c04-4b1f-8a00-5fe3fb6c5cc8;4402;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"1548";Prêmio Sebrae de Jornalismo;"90f5b6b4-909d-4f31-bba5-16094b21442e";Prêmio Sebrae de Jornalismo;active;UCOM;Unidade de Comunicação;PRÊMIO SEBRAE DE JORNALISMO;MONITORAMENTO;"2.3 Gestão de Comunicação";NA;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2023-05-22T18:03:42.857+00:00";"2025-03-28T13:16:15.300Z";2023-06-30 00:00:00.000 -0300;2023;10;20;2023-10-20 18:18:32.750 -0300;151;ROPA
adf0f770-12dd-42b1-8595-010a36362d1d;2986;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"2744";Contabilidade e Finanças | Compliance;"0d538d7e-7c1c-4761-ad5c-4faf427a14b8";Controladoria e Finanças | Compliance;active;GEFIN;Gerência de Controladoria e Finanças;CONTROLADORIA E FINANÇAS | COMPLIANCE;NI;"2.1 Governança";RS;NI;NI;Riscos iguais;-1;-1;Riscos iguais;"2023-05-02T14:42:57.417+00:00";"2025-03-27T17:26:15.713Z";2023-07-17 00:00:00.000 -0300;2024;5;16;2024-05-16 17:23:33.480 -0300;380;ROPA
a58726be-549c-45db-9688-7055446be4e0;28409;UNDER_REVIEW;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6723";Pesquisa com gestores públicos para aprimoramento da Capacitação do CatalisaGov;"3a5cb17b-2977-4fa5-83f9-497b2eae9d34";Pesquisa com gestores públicos para aprimoramento da Capacitação do CatalisaGov;active;Inovação;Inovação;PESQUISA COM GESTORES PÚBLICOS PARA APRIMORAMENTO DA CAPACITAÇÃO DO CATALISAGOV;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";NA;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2025-02-10T13:18:41.210+00:00";"2025-06-02T19:10:44.227Z";2025-02-21 00:00:00.000 -0300;2025;2;21;2025-02-21 10:57:05.850 -0300;11;RAT
ecb22c2d-a457-4ed5-88e5-4aff2a519168;34343;UNDER_REVIEW;Mapeamento da Atividade de Tratamento de Dados Pessoais;"1050";ATENDIMENTO TERRITORIAL - ESCRITÓRIO PARINTINS;"188a8803-a005-47fc-9819-c28b22851adc";ATENDIMENTO TERRITORIAL - ESCRITÓRIO PARINTINS;active;ERPA;Não informado;REALIZAR ATENDIMENTO A CLIENTES;NI;NI;AM;HIGH;HIGH;Riscos iguais;3;3;Riscos iguais;"2025-06-06T14:57:28.510+00:00";"2025-06-16T19:59:14.273Z";1900-01-01 00:00:00.000 -0306;2025;6;6;2025-06-06 16:11:37.100 -0300;0;RAT
"73088ac8-8217-4293-a0ae-ea17732083cd";8007;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"3855";Convênio com Caixa Econômica Federal;d4955def-e3d9-451d-a5b1-cdbbb37f1f82;Convênio com Caixa Econômica Federal;active;UCSF;Unidade de Capitalização e Serviços Financeiros;CONVÊNIO COM CAIXA ECONÔMICA FEDERAL;MONITORAMENTO;"2.9 Gestão de Parcerias";NA;MEDIUM;HIGH;Risco residual menor;3;2;Risco residual menor que inerente;"2023-08-10T12:56:56.047+00:00";"2025-03-28T13:16:25.070Z";1900-01-01 00:00:00.000 -0306;2024;4;8;2024-04-08 11:22:42.587 -0300;242;ROPA
"20c4a344-5ab4-44b6-bc6a-6f11d591996a";11198;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"5170";Suporte aos sistemas corporativos;a4258b1f-6cf9-40e9-bdfa-f8cba5ef05f8;Suporte aos sistemas corporativos;active;UDS;Não informado;SUPORTE AOS SISTEMAS CORPORATIVOS;TRATAMENTO;"1.1 Gestão do Relacionamento com o Cliente";PB;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-12-12T19:24:27.693+00:00";"2025-06-06T18:36:25.820Z";2023-12-15 00:00:00.000 -0300;2024;1;31;2024-01-31 15:23:03.697 -0300;49;ROPA
"17922638-c0ee-4499-8b66-683c989edfaf";20752;COMPLETED;Mapeamento da Atividade de Tratamento de Dados Pessoais;"6481";Engage Client;"8b3914e7-423b-4bad-a8bb-273acad06137";Engage Client;active;UNIT;Não informado;ENGAGE CLIENT;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";RN;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2024-10-15T17:52:18.017+00:00";"2024-12-12T20:20:56.563Z";2024-10-31 00:00:00.000 -0300;2024;12;12;2024-12-12 17:20:56.490 -0300;58;RAT
aeb6fec0-e26a-4aa2-a2ad-818746af2399;14209;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"361";Auditoria Contínua de Monitoramento do TCU;df8b511d-d9ae-40ea-9c9c-61c8c29d5de0;Auditoria Contínua de Monitoramento do TCU;active;UAI;Não informado;UAI | ROPA 2024 | AUDITORIA CONTÍNUA DE MONITORAMENTO DO TCU;IDENTIFICAÇÃO;"2.1 Governança";AC;HIGH;VERY_HIGH;Risco residual menor;4;3;Risco residual menor que inerente;"2024-04-19T11:50:06.143+00:00";"2025-06-10T12:47:47.240Z";1900-01-01 00:00:00.000 -0306;2024;6;19;2024-06-19 18:26:40.387 -0300;61;ROPA
"9018cb90-8c62-4874-a199-0c3cc3181b4f";14196;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"348";Auditoria da CGU;c995a10c-7e2b-464d-8c1d-0d83cc37c873;Auditoria da CGU;active;UAI;Não informado;UAI | ROPA 2024 | AUDITORIA DA CGU;IDENTIFICAÇÃO;"2.1 Governança";AC;HIGH;VERY_HIGH;Risco residual menor;4;3;Risco residual menor que inerente;"2024-04-19T11:42:21.980+00:00";"2025-06-10T12:47:47.240Z";1900-01-01 00:00:00.000 -0306;2024;6;19;2024-06-19 18:27:19.793 -0300;61;ROPA
"857e22d4-80a3-4f15-8907-9f28b85f66ba";14206;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"371";Auditoria do SEBRAE Nacional;ebe90cd2-a912-4dca-b3bd-677092be3756;Auditoria do SEBRAE Nacional;active;UAI;Não informado;UAI | ROPA 2024 | AUDITORIA DO SEBRAE NACIONAL;IDENTIFICAÇÃO;"2.1 Governança";AC;HIGH;VERY_HIGH;Risco residual menor;4;3;Risco residual menor que inerente;"2024-04-19T11:47:59.460+00:00";"2025-06-10T12:47:47.240Z";1900-01-01 00:00:00.000 -0306;2024;6;19;2024-06-19 18:27:04.987 -0300;61;ROPA
"214132b1-a947-42ef-9c63-0b403e5a7b40";14194;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"300";Saúde e Segurança;"802719af-91a8-4f1f-a765-5044b1f23696";Saúde e Segurança;active;UGP;Não informado;UGP | ROPA 2024 |SAÚDE E SEGURANÇA;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";AC;HIGH;VERY_HIGH;Risco residual menor;4;3;Risco residual menor que inerente;"2024-04-19T11:40:59.137+00:00";"2025-06-10T13:05:43.813Z";1900-01-01 00:00:00.000 -0306;2024;6;17;2024-06-17 13:30:58.087 -0300;59;ROPA
"5cc5aa21-aea8-4775-8e81-fb4dfea412aa";14246;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"374";Parecer Técnico;"8b13cee8-fa90-460c-af98-65d66caddd1e";Parecer Técnico;active;UGC;Não informado;GC | ROPA 2024 | PARECER TÉCNICO;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";AC;HIGH;VERY_HIGH;Risco residual menor;4;3;Risco residual menor que inerente;"2024-04-19T12:14:07.117+00:00";"2025-06-10T13:05:59.433Z";1900-01-01 00:00:00.000 -0306;2024;6;18;2024-06-18 19:09:53.423 -0300;60;ROPA
b57ca9f1-21cf-40db-a858-a4b921da7bb0;14264;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"382";Auditoria Independente (Contábil);d46655c1-a83f-4226-a737-3912118f339b;Auditoria Independente (Contábil);active;UAI;Não informado;UAI | ROPA 2024 | AUDITORIA INDEPENDENTE (CONTÁBIL);IDENTIFICAÇÃO;"2.1 Governança";AC;HIGH;VERY_HIGH;Risco residual menor;4;3;Risco residual menor que inerente;"2024-04-19T12:24:29.600+00:00";"2025-06-10T12:47:47.240Z";1900-01-01 00:00:00.000 -0306;2024;6;19;2024-06-19 18:26:31.553 -0300;61;ROPA
"84d8fcb4-06d7-4669-8365-9086cdeaabb6";10358;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4897";UGP - Pagamentos e benefícios facultativos;"280520a8-da6e-4832-9d3f-169946525ace";UGP - Pagamentos e benefícios facultativos;active;SEBRAE;Sebrae Pernambuco;UGP - PAGAMENTOS E BENEFÍCIOS FACULTATIVOS;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T20:56:06.740+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:45:18.960 -0300;477;ROPA
"968533dd-6c79-4641-b476-f14bd0510c84";14266;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"384";Requisições de Fornecedores;"1fd7f568-e599-46c0-be6a-372237ffc259";Requisições de Fornecedores;active;ASSESSORIA DITEC;Não informado;DITEC | ROPA 2024 | REQUISIÇÕES DE FORNECEDORES;IDENTIFICAÇÃO;"2.6 Gestão Administrativa";AC;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2024-04-19T12:25:47.073+00:00";"2025-06-10T12:48:57.253Z";1900-01-01 00:00:00.000 -0306;2024;8;15;2024-08-15 17:17:19.763 -0300;118;ROPA
"84d8fcb4-06d7-4669-8365-9086cdeaabb6";10358;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4897";UGP - Pagamentos e benefícios facultativos;"280520a8-da6e-4832-9d3f-169946525ace";UGP - Pagamentos e benefícios facultativos;active;SEBRAE;Sebrae Pernambuco;UGP - PAGAMENTOS E BENEFÍCIOS FACULTATIVOS;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T20:56:06.740+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:45:18.960 -0300;477;ROPA
"0aae43f0-a2df-4a47-9d41-25849e2cd80b";10366;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4901";UGP - Cadastro de candidatos aprovados em sistemas | SEBRAE PE;"00845b52-910f-455d-a3f1-f254dc21b194";UGP - Cadastro de candidatos aprovados em sistemas | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - CADASTRO DE CANDIDATOS APROVADOS EM SISTEMAS;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-17T15:18:07.920+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:18:50.917 -0300;477;ROPA
e0ed67cf-0d3e-4afd-aaec-b6d3ef8f06d1;14262;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"351";Convênios - ERBAP;"1965a748-8e7a-4c89-806c-8abc517067c3";Convênios - ERBAP;active;ERBAP;Não informado;ERBAP | ROPA 2024 | CONVÊNIOS;IDENTIFICAÇÃO;"2.9 Gestão de Parcerias";AC;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2024-04-19T12:23:17.500+00:00";"2025-06-10T12:51:00.403Z";1900-01-01 00:00:00.000 -0306;2024;8;15;2024-08-15 17:09:32.280 -0300;118;ROPA
"04c0b0d5-f4b7-40c7-9447-28b94ea79c2e";14239;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"376";Documentação (Cartas, Ofícios e Demandas);"7d8a4ef4-7cc9-43e8-82ea-734953029917";Documentação (Cartas, Ofícios e Demandas);active;ASSESSORIA DITEC;Não informado;DITEC | ROPA 2024 | DOCUMENTAÇÃO (CARTAS, OFÍCIOS E DEMANDAS);IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";AC;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2024-04-19T12:11:31.843+00:00";"2025-06-10T12:48:57.253Z";1900-01-01 00:00:00.000 -0306;2024;8;15;2024-08-15 17:17:29.153 -0300;118;ROPA
"106776d7-37dd-4454-93f1-4fb898b1cae2";14270;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"302";Orçamentos;"532b6712-6777-4c32-b636-2724c94013ad";Orçamentos;active;FINAN;Não informado;FINAN | ROPA 2024 |ORÇAMENTOS;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";AC;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2024-04-19T12:28:06.277+00:00";"2025-06-10T12:53:30.513Z";1900-01-01 00:00:00.000 -0306;2024;8;15;2024-08-15 16:58:29.817 -0300;118;ROPA
ccce57cf-1d54-45d5-8e6d-4e147a1548c7;14265;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"397";Consultorias - ERBAP;c8487e7e-7d88-4734-8162-ffe477747135;Consultorias - ERBAP;active;ERBAP;Não informado;ERBAP | ROPA 2024 | CONSULTORIAS;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";AC;LOW;LOW;Riscos iguais;1;1;Riscos iguais;"2024-04-19T12:24:57.277+00:00";"2025-06-10T12:51:00.403Z";1900-01-01 00:00:00.000 -0306;2024;8;15;2024-08-15 17:09:44.353 -0300;118;ROPA
"0aae43f0-a2df-4a47-9d41-25849e2cd80b";10366;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4901";UGP - Cadastro de candidatos aprovados em sistemas | SEBRAE PE;"00845b52-910f-455d-a3f1-f254dc21b194";UGP - Cadastro de candidatos aprovados em sistemas | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - CADASTRO DE CANDIDATOS APROVADOS EM SISTEMAS;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-17T15:18:07.920+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:18:50.917 -0300;477;ROPA
f442e0ac-626e-4334-a163-0b5ba13afd7c;10355;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4894";UGP - Programa Qualidade de Vida | SEBRAE PE;"92585c00-facd-471d-aaf2-29489933e0f8";UGP - Programa Qualidade de Vida | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - PROGRAMA QUALIDADE DE VIDA;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T20:10:36.633+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:54:51.450 -0300;477;ROPA
"321bc767-e076-410c-b0ae-37154b9c0620";10345;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4890";UGP - Admissão de Estagiários - Programa de Estágio | SEBRAE PE;"778d8a1a-3044-4f0a-a916-09cd6a8e55aa";UGP - Admissão de Estagiários - Programa de Estágio | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - ADMISSÃO DE ESTAGIÁRIOS - PROGRAMA DE ESTÁGIO;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-13T19:44:44.460+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:07:03.467 -0300;480;ROPA
"86fde495-6fe1-4312-9f35-73c58f4262ff";10341;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4886";UGP - Atendimentos aos Clientes Internos;"3387d887-29b5-43a3-b12c-2cb513f8ef67";UGP - Atendimentos aos Clientes Internos;active;SEBRAE;Sebrae Pernambuco;UGP - ATENDIMENTO AOS CLIENTES INTERNOS;IDENTIFICAÇÃO;"1.1 Gestão do Relacionamento com o Cliente";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-11T21:51:55.187+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:08:47.107 -0300;482;ROPA
a44e85bd-d9f3-4c31-80fb-c4f519bc4c64;10360;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4899";UGP - Pagamentos e Benefícios de Dependentes | SEBRAE PE;"7be36d70-c6f8-4460-93de-868b6459c110";UGP - Pagamentos e Benefícios de Dependentes | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - PAGAMENTOS E BENEFÍCIOS DE DEPENDENTES ;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T21:19:45.373+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:37:40.837 -0300;477;ROPA
a44e85bd-d9f3-4c31-80fb-c4f519bc4c64;10360;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4899";UGP - Pagamentos e Benefícios de Dependentes | SEBRAE PE;"7be36d70-c6f8-4460-93de-868b6459c110";UGP - Pagamentos e Benefícios de Dependentes | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - PAGAMENTOS E BENEFÍCIOS DE DEPENDENTES ;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T21:19:45.373+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:37:40.837 -0300;477;ROPA
ffcf93ea-7e7f-4c0c-a330-79bca5e82004;10386;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4910";UADM - Gestão documental:  Gestão de arquivamento documental físico;"1c1e9bdc-086d-41af-9c1c-cce2a87e84c2";UADM - Gestão documental:  Gestão de arquivamento documental físico;active;SEBRAE;Sebrae Pernambuco;ADM - GESTÃO DOCUMENTAL:  GESTÃO DE ARQUIVAMENTO DOCUMENTAL FÍSICO;IDENTIFICAÇÃO;"1.3 Gestão de Soluções";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-18T00:29:17.643+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;6;2025-02-06 16:31:20.633 -0300;477;ROPA
"7676b8ee-912b-4250-aeb3-5cc3c8eba91b";10354;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4893";UGP - Representação do SEBRAE em órgão da justiça do trabalho | SEBRAE PE;"3ef353ef-5806-4814-b4ab-e44e6a978f3c";UGP - Representação do SEBRAE em órgão da justiça do trabalho | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - REPRESENTAÇÃO DO SEBRAE EM ÓRGÃO DA JUSTIÇA DO TRABALHO;IDENTIFICAÇÃO;"1.2 Gestão do Ambiente de Negócio";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T20:01:21.967+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:58:24.237 -0300;477;ROPA
"7676b8ee-912b-4250-aeb3-5cc3c8eba91b";10354;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4893";UGP - Representação do SEBRAE em órgão da justiça do trabalho | SEBRAE PE;"3ef353ef-5806-4814-b4ab-e44e6a978f3c";UGP - Representação do SEBRAE em órgão da justiça do trabalho | SEBRAE PE;active;SEBRAE;Sebrae Pernambuco;UGP - REPRESENTAÇÃO DO SEBRAE EM ÓRGÃO DA JUSTIÇA DO TRABALHO;IDENTIFICAÇÃO;"1.2 Gestão do Ambiente de Negócio";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-10-16T20:01:21.967+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:58:24.237 -0300;477;ROPA
"6cc681e9-2cf1-4b34-b1c3-cf4cfe2ebddd";10025;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"4677";UGP - Gestão de Ponto Eletrônico;"895854d9-be15-4333-b90e-4957e77cf1f6";UGP - Gestão de Ponto Eletrônico;active;SEBRAE;Sebrae Pernambuco;UGP - GESTÃO DE PONTO ELETRÔNICO;IDENTIFICAÇÃO;"2.7 Gestão e Desenvolvimento de Pessoas";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2023-09-21T17:49:59.843+00:00";"2025-04-14T18:37:33.750Z";1900-01-01 00:00:00.000 -0306;2025;2;5;2025-02-05 16:34:04.640 -0300;503;ROPA
"6fdd6119-0a4c-4774-a97e-bac859698383";14577;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"5727";UTIC - Rastreamento de mensagem eletrônica do colaborador Sebrae/PE;fba34597-6e07-438f-bbbd-4ca6d591b71a;UTIC - Rastreamento de mensagem eletrônica do colaborador Sebrae/PE;active;UTIC;Não informado;UTIC - RASTREAMENTO DE MENSAGEM ELETRÔNICA DO COLABORADOR SEBRAE/PE;IDENTIFICAÇÃO;"2.4 Gestão de Tecnologia";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2024-05-10T18:53:33.923+00:00";"2025-04-02T15:03:48.713Z";1900-01-01 00:00:00.000 -0306;2025;2;6;2025-02-06 16:23:22.577 -0300;272;ROPA
"1a1f924a-8af7-474a-ad0c-464808454476";14576;COMPLETED;Relatório de Mapeamento de Atividade de Tratamento;"5726";UTIC - Liberação, renovação, suspensão, manutenção, ativação de licença e bloqueio de acesso a rede local e a sistemas, por meio de atendimento remoto e/ou local;f6ab04c1-4551-4e8f-b4e0-e5d34ed67d09;UTIC - Liberação, renovação, suspensão, manutenção, ativação de licença e bloqueio de acesso a rede local e a sistemas, por meio de atendimento remoto e/ou local;active;UTIC;Não informado;UTIC - LIBERAÇÃO, RENOVAÇÃO, SUSPENSÃO, MANUTENÇÃO, ATIVAÇÃO DE LICENÇA E BLOQUEIO DE ACESSO A REDE LOCAL E A SISTEMAS, POR MEIO DE ATENDIMENTO REMOTO E/OU LOCAL;IDENTIFICAÇÃO;"2.4 Gestão de Tecnologia";PE;VERY_HIGH;VERY_HIGH;Riscos iguais;4;4;Riscos iguais;"2024-05-10T18:15:30.183+00:00";"2025-04-02T15:03:48.713Z";1900-01-01 00:00:00.000 -0306;2025;2;6;2025-02-06 16:22:36.637 -0300;272;ROPA
